id,title,section_id,template_id,type_id,priority_id,milestone_id,refs,created_by,created_on,updated_by,updated_on,estimate,estimate_forecast,suite_id,custom_automation_type,custom_description,custom_preconds,custom_steps,custom_expected,custom_steps_separated,custom_mission,custom_goals,section_hierarchy,section_parent_id,section_description
3685029,"Today, Yesterday, Last 7 Days, and Clear buttons are provided for study date inputs",91674,1,7,2,"","IMG-106, IMG-125",23,1534353626,23,1534354102,"","",4892,0,"A User of the Imaging Portal shall be able to query via any single attribute or combination of attributes from the following list:
1. Patient first name, last name, birthdate, a medical record number (MRN), study time/date range.

Additionally, in order to provide a good UX and account for mistyped or incorrect queries, the following shall be implemented:
1. A wildcard shall be appended to the patient first and last name fields.
2. Default study range shall be 24 hours ago to 24 hours in the future, and a datetime selector will allow the following:

  * Option of selecting a custom 'from' and/or 'to' date.
  * Option of selecting NO 'from' and/or 'to' date.
  * Option of 'Yesterday' with a study date range from '1 day ago' to '1 day in the future'.
  * Option of 'Last 7 Days' with a study date range from '7 days ago' to '1 day in the future'.
  * Option of 'Clear' to empty the study date range inputs.

If no results are returned the Imaging viewer will be requeried with the modifications in the following order. Note (patient id = MRN):
1. Try with only patient id and timeframe.
2. Try without patient id.

If study list is still empty remove patient id from all following queries:

1. Try without patient first name.
2. Try without patient dob.
3. Try without patient first name or dob.
4. Try without patient last name.
5. Try without patient last name or dob.
6. Try with patient last and first name switched.
7. Try with patient last and first name switched and without last name.
8. Try with patient last and first name switched and without first name.
9. Try with patient last and first name switched and without dob.
10. Try with patient last and first name switched and without last name or dob.
11. Try with patient last and first name switched and without first name or dob.
12. Try without patient last and first name.","","1. Login to Imaging.
2. Check the initial 'From' and 'To' study date fields.
3. Click the Today, Yesterday, Last 7 Days, and Clear buttons.
4. Click in the fields and select a date using the datepicker.","Verify that the initial study range shall be 24 hours ago to 24 hours in the future.
Verify you can select a custom 'from' and/or 'to' date, using the datepickers.
Verify the 'Clear' button removes the data from the study range input fields.
Verify the 'Yesterday' button will set a study date range from '1 day ago' to '1 day in the future'.
Verify the 'Last 7 Days' button will set a study date range from '7 days ago' to '1 day in the future'.
Verify the 'Today' button will set a study date range from 24 hours ago to 24 hours in the future.","","","",Imaging App,"","As a physician using the InTouch Imaging solution, I need to directly access the Imaging module from the other InTouch Software Modules (IE Provider Access Software, Smart Notes, Facility Intake, or Consumer) in addition to a standalone InTouch Imaging app so that I can view the DICOM study of a patient where ever I may be in the InTouch workflow."
3685030,Backend code should adjust the date by adding 1 day as a buffer,91674,1,7,2,"",IMG-106,23,1534355885,23,1534356476,"","",4892,0,If the study 'to' date is set to the current day the backend code should adjust the date by adding 1 day as a buffer in requests to PACS Viewer,"","1. Login to Imaging.
2. Set the 'to' study date to today (it must be set by default).
3. Perform a search.
4. Check Splunk logs.","Looking in the Splunk logs you should see the request sent to the Pacs Viewer, the date range of the request should have one day added in the 'To' part of the **dateRange** param.

For example for a study search from 2018-08-15 to 2018-08-15, the request sent to PACS viewer should look like this:

    	
    GET /e/cacheManagement?CLOAccessKeyID=pyyczLPFWzlEIjHRjQQe&expiry=1534355822&dateRange=2018%2F08%2F15-2018%2F08%2F16&patientName=%2A%2A%5E&serviceInstance=INTOUCH_LIST&signature=KDGf7b8iZpIaYeHgLcGCvxyH%2BR8%3D 
    HTTP/1.1\r\nConnection: close\r\nHost: pvstaging404.pacsviewer.net\r\n\r\n'

You want to check this param:

`dateRange=2018%2F08%2F15-2018%2F08%2F16`","","","",Imaging App,"","As a physician using the InTouch Imaging solution, I need to directly access the Imaging module from the other InTouch Software Modules (IE Provider Access Software, Smart Notes, Facility Intake, or Consumer) in addition to a standalone InTouch Imaging app so that I can view the DICOM study of a patient where ever I may be in the InTouch workflow."
3685061,Do not cache values from DM if they cause errors,91674,1,7,2,"","IMG-135, IMG-136",24,1534880356,24,1534978343,"","",4892,0,Incorrect values from DM should not be cached (e.g. an invalid Imaging Viewer url).,"1. have a user created on DM.
2. have a user created on Imaging.

_(Note: this test case will be tested on the same type of server for both. i.e.:  Imaging dev / DM dev , Imaging stg / DM stg)_","1. Clear cache (on stg) with: `https://imaging-stg.intouchstaging.com/clear_cache?secret={secret}`
2. Go to DM and set a **wrong** URL for 'Imaging Url' on one of the devices . _Note: to make a bad Imaging URL just make changes to the url on the last part:  from **.pacsviewer.net** on_
3. Go to Imaging and perform a search using the corresponding location that matches the device edited on the previous step.
4. Go to DM and change the value for 'Imaging Url' to a valid url.
5. Go to Imaging and perform a search on the same location.
6. Repeat steps from 1 to 5 but this time edit a different attribute on the device: 'Subtype'","for 3.: Search should fail, citing an invalid imaging url.

for 5.: Search should succeed. This means the 'Imaging Url' value was updated without clearing cache on Imaging, hence the bad data didn't get cached. 

for 6.: Exact same expected behavior(s) than before.","","","",Imaging App,"","As a physician using the InTouch Imaging solution, I need to directly access the Imaging module from the other InTouch Software Modules (IE Provider Access Software, Smart Notes, Facility Intake, or Consumer) in addition to a standalone InTouch Imaging app so that I can view the DICOM study of a patient where ever I may be in the InTouch workflow."
3685062,Authorization map and geolocation to device maps should fallback to cache on connection errors and bad responses,91674,1,7,2,"","IMG-131, IMG-132",23,1534881225,23,1534883345,"","",4892,0,"* Authorization maps and geolocation to device maps retrieval should fallback to cache on connection errors and bad responses.
* If auth maps can't be retrieved (including from cache) tell the user that their location access could not be retrieved.
* If geolocation to device maps can't be retrieved still load the location drop-down. The user shouldn't know anything about devices, so an error will only be thrown once a study request is made and it cannot find the expected device mapping.
* Logging should be improved to report the specific error/error msg and indicate that cached data is being used.","","1. Login to Imaging when the connection to all servers is stable, this should allow it to cache data.
2. Logout.
3. Break connection to FMS's Authorization service.
4. Login again.
5. Clear cache using the URL (https://imaging-stg.intouchstaging.com/clear_cache?secret={secret} )
6. Logout and login again.
7. Fix the connection with auth service, logout and login again, things should get cached again.
8. Break connection with FMS's API.
9. Logout and login again.
10. Clear cache using the URL (https://imaging-stg.intouchstaging.com/clear_cache?secret={secret} )
11.  Logout and login again.
12. Test some patient searches","* If auth service returns an error response or is unreachable the cache should be used. If cache does not contain auth map the 'unable to retrieve info' message should be shown.
* If FMS API returns an error response or is unreachable cache should be used. If cache value is not available no error will be thrown on login, but when querying for a study list the error 'device not found' will be produced because there is no geolocation to device map to find the device in. You can verify the error msg in splunk logs.
","","","",Imaging App,"","As a physician using the InTouch Imaging solution, I need to directly access the Imaging module from the other InTouch Software Modules (IE Provider Access Software, Smart Notes, Facility Intake, or Consumer) in addition to a standalone InTouch Imaging app so that I can view the DICOM study of a patient where ever I may be in the InTouch workflow."
3685063,Logging should be improved to indicate that cached data is being used,91674,1,7,2,"",IMG-131,23,1534883457,23,1534884173,"","",4892,0,"",Open splunk and query for host='Imaging-stg',"1. Login to Imaging.
2. Logout.
3. Break connection with FMS.
4. Login again.
5. Check splunk logs.","* When cache is being used you should see a message in the logs indicating as such. It will look like this:

 `Service unreachable. Falling back to cache for data.`

* Auth map and geolocation to device maps should always be logged (when not using cache and when using cache).





**Auth Map example:**



    {'id'=>4513, 'name'=>'ITH West Medical Center'}, {'id'=>4514, 'name'=>'ITH Central Valley Clinic'}, {'id'=>4515, 'name'=>'ITH Mountain Regional Medical Center'}, {'id'=>4516, 'name'=>'ITH Eastern General Hospital'}, {'id'=>4522,
    'name'=>'QA Test'}, {'id'=>4545, 'name'=>'Pawnee Valley Community Hospital'}, {'id'=>4546, 'name'=>'Hays Medical Center'}, {'id'=>4547, 'name'=>'Hays Ambulatory Clinic'}

**Geolocation Map example:**



    {'geolocation_id'=>4513, 'geolocation_name'=>'ITH West Medical Center', 'imaging_product_serial_numbers'=>100020, 129997}, {'geolocation_id'=>4514, 'geolocation_name'=>'ITH Central Valley Clinic', 'imaging_product_serial_numbers'=> 
    100021, 129997}, {'geolocation_id'=>4515, 'geolocation_name'=>'ITH Mountain Regional Medical Center', 'imaging_product_serial_numbers'=>100022, 129997}, {'geolocation_id'=>4516, 'geolocation_name'=>'ITH Eastern General Hospital', 
    'imaging_product_serial_numbers'=>100023, 100319, 129997}, {'geolocation_id'=>4522, 'geolocation_name'=>'QA Test', 'imaging_product_serial_numbers'=>100008, 129997, 100999}, {'geolocation_id'=>4545, 'geolocation_name'=>'Pawnee 
     Valley Community Hospital', 'imaging_product_serial_numbers'=>100024}, {'geolocation_id'=>4546, 'geolocation_name'=>'Hays Medical Center', 'imaging_product_serial_numbers'=>100025}, {'geolocation_id'=>4547, 
     'geolocation_name'=>'Hays Ambulatory Clinic', 'imaging_product_serial_numbers'=>100026}

","","","",Imaging App,"","As a physician using the InTouch Imaging solution, I need to directly access the Imaging module from the other InTouch Software Modules (IE Provider Access Software, Smart Notes, Facility Intake, or Consumer) in addition to a standalone InTouch Imaging app so that I can view the DICOM study of a patient where ever I may be in the InTouch workflow."
3685087,Date inputs should not allow typing. They should only allow use of the datepicker.,91674,1,7,2,"","IMG-116, IMG-140",23,1535476243,23,1535476559,"","",4892,0,Date inputs should not allow typing. They should only allow use of the datepicker.,"","1. Login to Imaging.
2. Click on the date inputs for DOB and Study dates.
3. Enter a date using the datepicker.
4. Try to enter a date by typing in the text field.","* Verify a datepicker is opened.
* Verify you can set a desired date and the input text field gets correctly completed.
* Verify you cannot input text directly into the text field.","","","",Imaging App,"","As a physician using the InTouch Imaging solution, I need to directly access the Imaging module from the other InTouch Software Modules (IE Provider Access Software, Smart Notes, Facility Intake, or Consumer) in addition to a standalone InTouch Imaging app so that I can view the DICOM study of a patient where ever I may be in the InTouch workflow."
3685088,The datepicker should include a 'clear' button,91674,1,7,2,"","IMG-116, IMG-141",23,1535476645,23,1535476772,"","",4892,0,The datepicker should include a 'clear' button,"","1. Login to Imaging.
2. Click in the DOB field and use the datepicker to enter a date.
3. Click the **Clear** button in the datepicker.","Verify that when you click the **Clear** button in the datepicker, the corresponding text field gets cleared.","","","",Imaging App,"","As a physician using the InTouch Imaging solution, I need to directly access the Imaging module from the other InTouch Software Modules (IE Provider Access Software, Smart Notes, Facility Intake, or Consumer) in addition to a standalone InTouch Imaging app so that I can view the DICOM study of a patient where ever I may be in the InTouch workflow."
3685089,The patient DOB input should start with the 'decades' view,91674,1,7,2,"","IMG-116, IMG-142",23,1535476814,23,1535476969,"","",4892,0,The patient DOB input should start with the 'decades' view,"","1. Login to Imaging.
2. Click the DOB field, a datepicker should show up.","Verify the DOB datepicker starts with the **decades** view (eg, 1890,1900,1910, etc)","","","",Imaging App,"","As a physician using the InTouch Imaging solution, I need to directly access the Imaging module from the other InTouch Software Modules (IE Provider Access Software, Smart Notes, Facility Intake, or Consumer) in addition to a standalone InTouch Imaging app so that I can view the DICOM study of a patient where ever I may be in the InTouch workflow."
3641212,Design the API authentication mechanism,91675,1,7,2,"","IMG-4, IMG-7",9,1527190548,9,1527190548,"","",4892,0,API requests should be authenticated using IdP Access Token,"To get an IdP access token:

1. Clone the Imaging repo on you local VM.
2. Do 
`cd Imaging` /
`bundle install` /
`rails db:create` /
`rails db:migrate`
3. Add required variables to `.bashrc`, you can check what variables are needed by looking at `Imaging/config/secrets.yml`
4. Install byebug `gem install byebug`
5. Go to `/app/helpers/sessions_helper.rb` and write `byebug` inside the `sign_in` method.
6. Start the rails server `rails s -b 0.0.0.0 -p 5000`
7. Open `localhost:5000` on your web browser and login using FMS credentials.
8. Go back to the console and type `tokens'access_token'`
9. Copy the token.","# URL

    <base uri>/api/v1/pacs_viewer/study_list

# Headers:

    ITH-Authentication: IDP_ACCESS_TOKEN
    Content-Type: application/json

# Parameters:

    { 
    'geolocation': '4516',
    'timeframe': '20150604-20180318'
    }",Verify you can perform the above API call only while using a valid access token. Otherwise you will get an *Unauthorized* response.,"","","",Imaging API,"",""
3643432,API for fetching studies,91675,1,7,2,"","IMG-5, IMG-11",23,1527545983,23,1527614556,"","",4892,0,The Imaging API shall provide routes for retrieving a list of studies from a ResMD PACS Viewer and for generating a link to view a particular study.,"","**Get Study List:**

URL: <base url>/api/v1/pacs_viewer/study_list

**Headers:**

`ITH-Authenticatio: IDP_ACCESS_TOKEN`
`Content-Type: application/json`

**Parameters:**

    { 
    'geolocation': '4513',
    'timeframe': '20150604-20180318'
    'patient_id': 'HumanSample0009',
    'patient_first_name': 'Juan',
    'patient_last_name': 'Perez',
    'patient_dob': '19320409'
    }
","**Study List Success:**  


    {
        'success': true,
        'study_list': 
            {
                'patient_id': 'HumanSample0009',
                'patient_name': 'Perez^Juan',
                'patient_dob': '19320409',
                'study_instance_uid': '1.2.826.0.1.3680043.2.1125.1.14063359957464435438978364930633161',
                'study_date': '20070625',
                'study_time': '010100.000000',
                'study_description': 'Kidney Protocol'
            }
        
    }

**Study List Failure:**  

    { 'success': false,
      'reason': 'Unauthorized' }
    
    { 'success': false,
      'reason': 'Missing params' }
    
    { 'success': false,
      'reason': 'Missing authentication header' }
    
    { 'success': false,
      'reason': 'Not authorized for the provided geolocation' }

     • NOTE: This is returned when you try to get from an unregistered geolocation.
 
    { 'success': false,
      'reason': 'Error encountered when trying to connect to Device Manager' }

     • NOTE: This is returned when the connection to DM breaks. To do so you can change the DM URL in Imaging/config/secrets.yml from 'https://devices-devops.intouchstaging.com' to 'http://devices-devops.intouchstaging.com'
    
    { 'success': false,
      'reason': 'Error encountered when trying to retrieve the value for subtype|imaging_url|clo_access_key_id|clo_secret_key|resmd_sso_password: {ERROR MESSAGE FROM DM}' }

     • NOTE: This is returned when the device in DM does not have a field for subtype and/or imaging_url, etc. To get this return you can change the device type of the testing geolocation to a new empty one, via DM API.
    
    { 'success': false,
      'reason': 'The device with device uid {IMAGING DEVICE UID} does not have a field value for subtype|imaging_url|clo_access_key_id|clo_secret_key|resmd_sso_password' }

     • NOTE: This is returned when the device in DM does have the fields, but those fields don't have values. To get this return you can add the fields to the above created device type, but don't give them a value.
    
    { 'success': false,
      'reason': 'Error encountered when trying to fetch studies from the Imaging Viewer: {ERROR MESSAGE}' }

     • NOTE: This is returned when the device has a bad PACS URL. To get this return you can complete the above values correctly, but give the imaging_url a bad URL address.","","","",Imaging API,"",""
3643433,API for generating links,91675,1,7,2,"","IMG-5, IMG-10",23,1527547212,23,1527614591,"","",4892,0,"","","**Get Study Link:**

URL: <base url>/api/v1/pacs_viewer/study_link

**Headers:**

`ITH-Authenticatio: IDP_ACCESS_TOKEN`
`Content-Type: application/json`

**Parameters:**

    { 
    'geolocation': '4513',
    'study_instance_uid': '1.2.826.0.1.3680043.2.1125.1.14063359957464435438978364930633161'
    }
","**Study Link Success:**

    {
      'success': true,
      'study_link': 'https://t2.pacsviewer.net:8443/launch?                             
                           username=authtoken&password=YWRtaW46MTUyNzU0NjM0ODphMzIyNGY5YzgxMmMyYTFjZDAzZTA4Y2I5YWM0%0AOWNhNw%3D%3D%0A&StudyInstanceUID=1.2.826.0.1.3680043.2.1125.1.14063359957464435438978364930633161'
    }

**Study Link Failure:**

    { 'success': false,
      'reason': 'Unauthorized' }
    
    { 'success': false,
      'reason': 'Missing params' }
    
    { 'success': false,
      'reason': 'Missing authentication header' }
    
    { 'success': false,
      'reason': 'Not authorized for the provided geolocation' }

      • NOTE: This is returned when you try to get from an unregistered geolocation.
 
    { 'success': false,
      'reason': 'Error encountered when trying to connect to Device Manager' }

     • NOTE: This is returned when the connection to DM breaks. To do so you can change the DM URL in Imaging/config/secrets.yml from 'https://devices-devops.intouchstaging.com' to 'http://devices-devops.intouchstaging.com'
    
    { 'success': false,
      'reason': 'Error encountered when trying to retrieve the value for subtype|imaging_url|clo_access_key_id|clo_secret_key|resmd_sso_password: {ERROR MESSAGE FROM DM}' }

     • NOTE: This is returned when the device in DM does not have a field for subtype and/or imaging_url, etc. To get this return you can change the device type of the testing geolocation to a new empty one, via DM API.
    
    { 'success': false,
      'reason': 'The device with device uid {IMAGING DEVICE UID} does not have a field value for subtype|imaging_url|clo_access_key_id|clo_secret_key|resmd_sso_password' }

     • NOTE: This is returned when the device in DM does have the fields, but those fields don't have values. To get this return you can add the fields to the above created device type, but don't give them a value.
    
    { 'success': false,
      'reason': 'Error encountered when trying to fetch studies from the Imaging Viewer: {ERROR MESSAGE}' }

     • NOTE: This is returned when the device has a bad PACS URL. To get this return you can complete the above values correctly, but give the imaging_url a bad URL address.","","","",Imaging API,"",""
