id,title,section_id,template_id,type_id,priority_id,milestone_id,refs,created_by,created_on,updated_by,updated_on,estimate,estimate_forecast,suite_id,custom_automation_type,custom_description,custom_preconds,custom_steps,custom_expected,custom_steps_separated,custom_mission,custom_goals,section_hierarchy,section_parent_id,section_description
3493654,As a Client I want to index Users,56660,1,7,2,"","GATE-63,GATE-195",24,1520531630,9,1523989195,"","",4401,0,"See instructions for postman here: https://intouchhealth.atlassian.net/wiki/spaces/TS/pages/260997532/API+Docs

Path
GET /api/v1/users

Headers

- ITH-API-Key-ID: LzQc560jReJr0iYXumQAGCSCQiJOwj
- ITH-API-Secret-Key: Xea7crLP6LLM4NnGX8deGQDsc9Gd1
- Content-Type: application/json

Input Body: No body content","",1. Do a GET to /api/v1/users (see description),"# Success


   { 'success': true,
      'users': 
        
                     {   'id': 1,
                          'username': 'user1',
                          'role': 'account_admin',
                          'email': 'user1@example.com',
                          'auth_id': 'auth|xxxxxxxxxxxxx',
                          'created_at': '2017-12-01T22:02:23.000Z',
                          'updated_at': '2017-12-01T18:25:34.000Z' 
                     },
        
                     {   'id': 2,
                          'username': 'user2',
                          'role': 'account_viewer',
                          'email': 'user2@example.com',
                          'auth_id': 'auth|xxxxxxxxxxxxx',
                          'created_at': '2017-12-01T22:02:23.000Z',
                          'updated_at': '2017-12-01T18:25:34.000Z' 
                     }
                  
   }




#No Success:

  * `{ 'success': false, 'reason': 'Missing credentials' }` | When one or both credentials are missing.
  
  * `{ 'success': false, 'reason': 'Invalid credentials' }` | When credentials don't match.","","","",REST API > Users,53840,""
3493655,As a Client I want to create Users,56660,1,7,2,"","GATE-63,GATE-195",24,1520531639,9,1523989195,"","",4401,0,"See instructions for postman here: https://intouchhealth.atlassian.net/wiki/spaces/TS/pages/260997532/API+Docs

Path
POST /api/v1/users

Headers

- ITH-API-Key-ID: LzQc560jReJr0iYXumQAGCSCQiJOwj
- ITH-API-Secret-Key: Xea7crLP6LLM4NnGX8deGQDsc9Gd1
- Content-Type: application/json


Input Body
Role values: 'account_admin', 'account_viewer' (Because the request is made by credentials that belong to an Account, those are the ONLY roles available via API for now).

{ 

      'username': 'user1',
      'email': 'user1@example.com',
      'role': 'account_admin',
      'auth_id': 'xxxxxxxxxxxxx'
 
}","",1. Do a POST to /api/v1/users (see description),"# Success:

- { 'success': true }


# No Success:

- { 'success': false, 'reason': 'Missing credentials' } | When one or both credentials are missing.

- { 'success': false, 'reason': 'Invalid credentials' } | When credentials don't match.

- { 'success': false, 'reason': 'Missing Parameters' } | When one or more input parameters are missing.

- { 'success': false, 'reason': 'Validation failed: Username|Email|auth has already been taken' } | When the inputted username|email|auth_id has already been taken.","","","",REST API > Users,53840,""
3493656,As a Client I want to update Users,56660,1,7,2,"","GATE-63,GATE-195",24,1520531647,9,1523989195,"","",4401,0,"See instructions for postman here: https://intouchhealth.atlassian.net/wiki/spaces/TS/pages/260997532/API+Docs

Path
PATCH /api/v1/users/:username

Headers

- ITH-API-Key-ID: LzQc560jReJr0iYXumQAGCSCQiJOwj
- ITH-API-Secret-Key: Xea7crLP6LLM4NnGX8deGQDsc9Gd1
- Content-Type: application/json

Input Body
One or more of the following parameters. 
Role values: 'account_admin', 'account_viewer' (Because the request is made by credentials that belong to an Account, those are the ONLY roles available via API for now).

{
 
      'username': 'user1',
      'email': 'user1@example.com',
      'role': 'account_admin',
      'auth_id': 'xxxxxxxxxxxxx' 

}
","",1. Do a PATCH to /api/v1/device/:username (see description),"# Success:

- { 'success': true }


# No Success:

- { 'success': false, 'reason': 'Missing credentials' } | When one or both credentials are missing.

- { 'success': false, 'reason': 'Invalid credentials' } | When credentials don't match.

- { 'success': false, 'reason': 'User not found' } | When the username provided in the url does not match an existing user.

- { 'success': false, 'reason': 'Validation failed: Username|Email|auth has already been taken' } | When the inputted username|email|auth_id has already been taken.
","","","",REST API > Users,53840,""
3493657,As a Client I want to delete Users,56660,1,7,2,"","GATE-63,GATE-195",24,1520531671,9,1523989195,"","",4401,0,"See instructions for postman here: https://intouchhealth.atlassian.net/wiki/spaces/TS/pages/260997532/API+Docs


Path
DELETE /api/v1/users/:username

Headers

- ITH-API-Key-ID: LzQc560jReJr0iYXumQAGCSCQiJOwj
- ITH-API-Secret-Key: Xea7crLP6LLM4NnGX8deGQDsc9Gd1
- Content-Type: application/json


Input Body: No body content","",1. Do a DELETE to /api/v1/device/:device_uid (see description),"# Success:

- { 'success': true }


# No Success:

- { 'success': false, 'reason': 'Missing credentials' } | When one or both credentials are missing.

- { 'success': false, 'reason': 'Invalid credentials' } | When credentials don't match.

- { 'success': false, 'reason': 'User not found' } | When the username provided in the url does not match an existing user.","","","",REST API > Users,53840,""
3410332,As a client I want to post to the metrics API,56661,1,7,2,"","GATE-115, GATE-114",24,1516651296,24,1533076484,"","",4401,0,"There are two type of fields/values to post:
* device field with the corresponding device field values: Device Field is a static one time thing. Like 'Operating System' for example {NOT YET IMPLEMENTED}
* metric field with the corresponding metric field values: Metric Field is something that has multiple values over time. e.g. 'Remaining Memory'
","1. Generate API key id/secret via the /credentials/new page and save them for later use.

2. Create an account: 
`a  = Account.create(name: 'Awesome Account')`

3. Create a Device Category: _Device Categories are associated to an account_
`dc = a.device_categories.create(name: 'Awesome Device Category')`

4. Create a Device Type:  _Device Types belongs to Device Category_
`dt = dc.device_types.create(name: 'Awesome Device Type', account_id: 1) >> account_id MUST MATCH dc’s`

5. Create a Device: _Devices corresponds to a Device Type_
`d = dt.devices.create(name: 'Awesome Device’, device_uid: ‘Awesome UID’)`

6. Create Metric Fields (in this case one of each data type).  _Matric Fields are associated to a Device Type (in this case we only have 1 device type hence all device fields correspond to the same device type)_
`mf_s = dt.metric_fields.create(key: 'awesome_string',   data_type: 0)`
`mf_t = dt.metric_fields.create(key: 'awesome_text',     data_type: 1)`
`mf_i = dt.metric_fields.create(key: 'awesome_integer',  data_type: 2)`
`mf_f = dt.metric_fields.create(key: 'awesome_float',    data_type: 3)`
`mf_b = dt.metric_fields.create(key: 'awesome_boolean',  data_type: 4)`
`mf_d = dt.metric_fields.create(key: 'awesome_datetime', data_type: 5)`","POST /api/v1/metrics

Headers:

* ITH-API-Key-ID: LzQc560jReJr0iYXumQAGCSCQiJOwj
* ITH-API-Secret-Key: Xea7crLP6LLM4NnGX8deGQDsc9Gd1
* content type: application/json

Body:

	{ 'device_uid': 'AAT402',
           'metrics': { 'cpu': { 'name': 'core 1 cpu',
                                  'value': '20',
                                  'timestamp': '2011-10-05T22:26:12' },
                                { 'name': 'core 2 cpu',
                                   'value': '21',
                                   'timestamp': '2011-10-05T22:26:12' },
                       'disk_space': { 'value': '50',
                                       'timestamp': '2011-10-05T22:26:12' } } }



**Note: 'cpu' and 'disk_space' are the fields that appear on the Device detailed page (on the Metrics table), but the correct way of writing those fields names can be taken from the corresponding Device Type's edit page. Writing a metric field name incorrectly will generate a 'Metric fields not found' response.**","Output on Success

* { 'success': true }



Output on Failure

* { 'success': false,
  'reason': 'Missing credentials' } | When one or both credentials are missing.

* { 'success': false,
  'reason': 'Invalid credentials' } | When credentials don't match.

* { 'success': false,
  'reason': 'Missing parameters' } | When the device|metrics|metric key are not present in the input body.

* { 'success': false,
  'reason': 'The timestamp is invalid' } | When the timestamp has an incorrect format.

* { 'success': false,
  'reason': 'Device not found' } | When the inputted device_uid doesn't match an existing device.

* { 'success': false,
  'reason': 'Metric fields not found' } | When one or more of the inputted metric fields don't exist.

* { 'success': false,
  'reason': 'The value is of an invalid data type' } | When the inputted value for a metric field is of the wrong type.","","","",REST API > Metrics,53840,""
3525478,As a DM user I want to be able to create/update device field values via the API,56661,1,7,2,"","GATE-290, GATE-291",24,1522015832,9,1523992456,"","",4401,0,"The GM API should provide an API route for creating/updating device field values.

See instructions for postman in DM-slate.

Path
POST `/api/v1/device_field_values`

Headers

* ITH-API-Key-ID:  pre-generated api key
* ITH-API-Secret-Key: pre-generated api secret key
* Content-Type: application/json

Input Body: 

{ 'device_uid': 'AAT402',
  'device_field_values': { 'operating system': { 'value': 'Ubuntu' } } }","1. Have a pair of credentials created
2. Have a Device created in the same account the above credentials belong to.
3. Have Device Fields created for that Device.","1. Do a POST to `/api/v1/device_field_values` (see description)

2. Repeat with different values.","1. Expected Outputs

# Success

* { 'success': true }


#No Success

* { 'success': false,
  'reason': 'Missing credentials' } | When one or both credentials are missing.

* { 'success': false,
  'reason': 'Invalid credentials' } | When credentials don't match.

* { 'success': false,
  'reason': 'Missing parameters' } | When some input body item is missing.

* { 'success': false,
  'reason': 'Device not found' } | When the inputted Device doesn't exist in the (credential's) Account.

* { 'success': false,
  'reason': 'Device fields not found' } | When at least one of the inputted Device Fields that you are trying to post values to, don't exist for the provided Device.

* { 'success': false,
  'reason': 'The value is of an invalid data type' } | When at least one of the inputted values don't match the corresponding Device Field Value type.


2. Expected Behaviour:

* You can post values more than once to the same Device and Device Field. That's the way a value is 'updated'.","","","",REST API > Metrics,53840,""
3567815,As a DM user I should be able to GET values for a specific device field,56661,1,7,2,"","GATE-448, GATE-450",23,1523923401,23,1523924258,"","",4401,0,"There should be an API route to allow users to get the values for a particular field. The user should be able to specify a Device Type or Device that they want to receive this field's values for.

An API route is provided to get the value for a given device field. If 'device_type' is provided as a query parameter the response will provide an array of objects containing device uid and field values for each device of that device type. If 'device_uid' param is provided, the value for that device and device field will be returned.","**Headers**

* `ITH-API-Key-ID: LzQc560jReJr0iYXumQAGCSCQiJOwj` (example)
* `ITH-API-Secret-Key: Xea7crLP6LLM4NnGX8deGQDsc9Gd1` (example)
* `Content-Type: application/json`","**To get a field's value for a specific device:**
`GET /api/v1/device_field_values/{field_name}?device_uid={device_uid}`

**To get a field's values for each device of a specific device type:**
`GET /api/v1/device_field_values/{field_name}?device_type={device_type_name}`","**Success:**


     Query by device:

     { 'success': true,
      'field_value': 'Ubuntu' }

     Query by device type:

     { 'success': true,
       'field_value': 
         { 'device_uid': 'Tc90krb5'
            'value': 'Ubuntu'
         },
         { 'device_uid': 'R7hg8ax1'
           'value': 'Mac OS' }  }



**Failure:**



    { 'success': false,
      'reason': 'Missing credentials' }
    
    { 'success': false,
      'reason': 'Invalid credentials' }
    
    { 'success': false,
      'reason': 'Missing parameters' }
    
    { 'success': false,
      'reason': 'Device field not found' }
    
    { 'success': false,
      'reason': 'Device not found' }
    
    { 'success': false,
      'reason': 'Device type not found' }","","","",REST API > Metrics,53840,""
3410561,As a Client I want to index devices,62307,1,7,2,"","GATE-103,GATE-107",24,1516655307,24,1520540948,"","",4401,0,"See instructions for postman here: https://intouchhealth.atlassian.net/wiki/spaces/TS/pages/260997532/API+Docs

Path
GET `/api/v1/device`

Headers

* ITH-API-Key-ID
* ITH-API-Secret-Key
* Content-Type: application/json

Input Body: No body content","",1. Do a GET to `/api/v1/device` (see description),"# Success:


	{
		'success': true,
		'devices': 
			{
				'id': 1,
				'name': 'AAT402',
				'device_uid': 'C1kn9i8PT35arQ',
				'device_type': 'AAT',
				'created_at': '2017-12-01T22:02:23.000Z',
				'updated_at': '2017-12-01T18:25:34.000Z'
			},
			...
		
	}

# No success:

  * `{ 'success': false, 'reason': 'Missing credentials' }` | When one or both credentials are missing.
  
  * `{ 'success': false, 'reason': 'Invalid credentials' }` | When credentials don't match.","","","",REST API > Devices,53840,""
3410562,As a Client I want to create devices,62307,1,7,2,"","GATE-103,GATE-107",24,1516655319,9,1518441696,"","",4401,0,"See instructions for postman here: https://intouchhealth.atlassian.net/wiki/spaces/TS/pages/260997532/API+Docs

Path
POST `/api/v1/device`

Headers

* ITH-API-Key-ID
* ITH-API-Secret-Key
* Content-Type: application/json

Input Body
Note: device_uid is optional, if it is not provided a randomly generated 16 character alphanumeric UID will be assigned to the device.

	{ 
		'name': 'AAT402',
		'device_uid': 'Tc90krb5',
		'device_type': 'AAT'
	}","",1. Do a POST to `/api/v1/device` (see description),"* Success:
    * `{ 'success': 'true' }`

* No success:

    * `{ 'success': false, 'reason': 'Missing credentials' }` | When one or both credentials are missing.

    * `{ 'success': false, 'reason': 'Invalid credentials' }` | When credentials don't match.

    * `{ 'success': false, 'reason': 'Missing parameters' }` | When the name|device_type is not present in the input body.

    * `{ 'success': false, 'reason': 'Device type not found' }` | When the inputted device_type doesn't exist.

    * `{ 'success': false, 'reason': 'Validation failed: Name|Device UID has already been taken' }` | When the inputted name|device_uid has already been taken.
","","","",REST API > Devices,53840,""
3410563,As a Client I want to update devices,62307,1,7,2,"","GATE-103,GATE-107",24,1516655343,9,1518441696,"","",4401,0,"See instructions for postman here: https://intouchhealth.atlassian.net/wiki/spaces/TS/pages/260997532/API+Docs

Path
PATCH `/api/v1/device/:device_uid`

Headers

* ITH-API-Key-ID
* ITH-API-Secret-Key
* Content-Type: application/json

Input Body
One or more of the following parameters.

	{ 
		'name': 'AAT402',
		'device_uid': 'Tc90krb5',
		'device_type': 'AAT'
	}","",1. Do a PATCH to `/api/v1/device/:device_uid` (see description),"* Success:
    * `{ 'success': 'true' }`

* No success:

    * `{ 'success': false, 'reason': 'Missing credentials' }` | When one or both credentials are missing.

    * `{ 'success': false, 'reason': 'Invalid credentials' }` | When credentials don't match.

    * `{ 'success': false, 'reason': 'Missing parameters' }` | When the name|device_type is not present in the input body.

    * `{ 'success': false, 'reason': 'Device type not found' }` | When the inputted device_type doesn't exist.

    * `{ 'success': false, 'reason': 'Device not found' }` | When the device_uid provided in the url does not match an existing user.

    * `{ 'success': false, 'reason': 'Validation failed: Name|Device UID has already been taken' }` | When the inputted name|device_uid has already been taken.
","","","",REST API > Devices,53840,""
3410564,As a Client I want to delete devices,62307,1,7,2,"","GATE-103,GATE-107",24,1516655364,9,1518441696,"","",4401,0,"See instructions for postman here: https://intouchhealth.atlassian.net/wiki/spaces/TS/pages/260997532/API+Docs

Path
DELETE `/api/v1/device/:device_uid`

Headers

* ITH-API-Key-ID
* ITH-API-Secret-Key
* Content-Type: application/json

Input Body
(no body content)","",1. Do a DELETE to `/api/v1/device/:device_uid` (see description),"* Success:
    * `{ 'success': 'true' }`

* No success:

    * `{ 'success': false, 'reason': 'Missing credentials' }` | When one or both credentials are missing.

    * `{ 'success': false, 'reason': 'Invalid credentials' }` | When credentials don't match.

    * `{ 'success': false, 'reason': 'Device not found' }` | When the device_uid provided in the url does not match an existing user.","","","",REST API > Devices,53840,""
3508709,As a DM user I want to be able query for devices by device type via the API,62307,1,7,2,"","GATE-287, GATE-289",23,1521232884,23,1523991532,"","",4401,0,The DM API should allow the user to provide a device type and return all of the devices that belong to that device type.,"GET REQUEST

URL: <Base URL>/api/v1/devices

HEADERS:

- ITH-API-Key-ID: pre-generated api key
- ITH-API-Secret-Key: pre-generated api secret key
- Content-Type: application/json
- ITH-API-Device-Type:  your device type name","1. Send a GET request to the DM API to /devices.
2. Repeat, but this time send with a header ITH-API-Device-Type: 'your device type name'. 
3. Repeat step 2, but try with a _device type_ from a different account","- Verify you receive a list of all devices for the account that the API credentials belong to.
- Verify you only get devices of the type specified in ITH-API-Device-Type: 'your device type name'.
- Verify you get a 'device type not found error' when trying to browse devices with a type that belongs to another account.","","","",REST API > Devices,53840,""
3525476,API shall allow for retrieving in depth info of a device,62307,1,7,2,"","GATE-317, GATE-321",24,1521986632,9,1521988788,"","",4401,0,"There should be an API route that returns properties of a device and all of its field values when provided with a device UID.

See instructions for postman in DM-slate.

Path
GET `/api/v1/devices:device_UID`

Headers

* ITH-API-Key-ID:  pre-generated api key
* ITH-API-Secret-Key: pre-generated api secret key


Input Body: No body content","1. Have a pair of credentials created
2. Have a Device created in the same account the above credentials belong to.
",1. Do a GET to `/api/v1/devices/:device_UID` (see description),"# Success

	{
		'success': true,
		'device_info': {
			'id': 1,
			'name': 'Gateway Test',
			'created_at': '2018-03-15T19:31:51.000Z',
			'updated_at': '2018-03-20T21:56:51.000Z',
			'device_uid': 'Tc90krb5',
			'device_type': 'Gateway Host',
			'device_fields': {
				'Operating System': 'Ubuntu',
				'Number of Cores': 2
			},
			'metrics': {
				'CPU': 
					{
						'name': 'core 1 cpu',
						'value': '20',
						'timestamp': '2011-10-05T22:26:12'
					},
					{
						'name': 'core 2 cpu',
						'value': '21',
						'timestamp': '2011-10-05T22:26:12'
					}
				,
				'Disk Space': 
					{
						'value': '50',
						'timestamp': '2011-10-05T22:26:12'
					}
				
			}
		}
	}

# No success

* { 'success': false,
  'reason': 'Missing credentials' } | when one or both credentials are missing.

* { 'success': false,
  'reason': 'Invalid credentials' } | when credentials don't match.

* { 'success': false,
  'reason': 'Device not found' } | when the provided Device (UID) doesn't exist in the (credential's) Account.","","","",REST API > Devices,53840,""
3448500,As a Client I want to index device categories,62308,1,7,2,"","GATE-103,GATE-104",9,1518440463,9,1518441938,"","",4401,0,"See instructions for postman here: https://intouchhealth.atlassian.net/wiki/spaces/TS/pages/260997532/API+Docs

Path
GET `/api/v1/device_categories`

Headers

* ITH-API-Key-ID
* ITH-API-Secret-Key
* Content-Type: application/json

Input Body: No body content","",1. Do a GET to `/api/v1/device_categories` (see description),"# Success:


	{
		'success': true,
		'device_categories': 
			{
				'id': 1,
				'name': 'Gateway',,
				'created_at': '2017-12-01T22:02:23.000Z',
				'updated_at': '2017-12-01T18:25:34.000Z'
			},
			...
		
	}

# No success:

  * `{ 'success': false, 'reason': 'Missing credentials' }` | When one or both credentials are missing.
  
  * `{ 'success': false, 'reason': 'Invalid credentials' }` | When credentials don't match.","","","",REST API > Device Categories,53840,""
3448501,As a Client I want to create device categories,62308,1,7,2,"","GATE-103,GATE-104",9,1518440463,9,1518441938,"","",4401,0,"See instructions for postman here: https://intouchhealth.atlassian.net/wiki/spaces/TS/pages/260997532/API+Docs

Path
POST `/api/v1/device_categories `

Headers

* ITH-API-Key-ID
* ITH-API-Secret-Key
* Content-Type: application/json

Input Body
Note: device_uid is optional, if it is not provided a randomly generated 16 character alphanumeric UID will be assigned to the device.

	{ 
		'name': 'Gateway'
	}","",1. Do a POST to `/api/v1/device_categories ` (see description),"* Success:
    * `{ 'success': 'true' }`

* No success:

    * `{ 'success': false, 'reason': 'Missing credentials' }` | When one or both credentials are missing.

    * `{ 'success': false, 'reason': 'Invalid credentials' }` | When credentials don't match.

    * `{ 'success': false, 'reason': 'Missing parameters' }` | When the name|device_type is not present in the input body.

    * `{ 'success': false, 'reason': 'Validation failed: Name has already been taken' }` | When the inputted name has already been taken.
","","","",REST API > Device Categories,53840,""
3448502,As a Client I want to update device categories,62308,1,7,2,"","GATE-103,GATE-104",9,1518440463,9,1518441938,"","",4401,0,"See instructions for postman here: https://intouchhealth.atlassian.net/wiki/spaces/TS/pages/260997532/API+Docs

Path
PATCH `/api/v1/device_categories/:name`

Headers

* ITH-API-Key-ID
* ITH-API-Secret-Key
* Content-Type: application/json

Input Body

	{ 
		'name': 'Gateway'
	}","",1. Do a PATCH to `/api/v1/device_categories/:name` (see description),"* Success:
    * `{ 'success': 'true' }`

* No success:

    * `{ 'success': false, 'reason': 'Missing credentials' }` | When one or both credentials are missing.

    * `{ 'success': false, 'reason': 'Invalid credentials' }` | When credentials don't match.

    * `{ 'success': false, 'reason': 'Missing parameters' }` | When the name|device_type is not present in the input body.

    * `{ 'success': false, 'reason': 'Device category not found' }` | When the name provided in the url does not match an existing user.

    * `{ 'success': false, 'reason': 'Validation failed: Name has already been taken' }` | When the inputted name has already been taken.

","","","",REST API > Device Categories,53840,""
3448503,As a Client I want to delete device categories,62308,1,7,2,"","GATE-103,GATE-104",9,1518440463,9,1518441938,"","",4401,0,"See instructions for postman here: https://intouchhealth.atlassian.net/wiki/spaces/TS/pages/260997532/API+Docs

Path
DELETE `/api/v1/device_categories/:name`

Headers

* ITH-API-Key-ID
* ITH-API-Secret-Key
* Content-Type: application/json

Input Body
(no body content)","",1. Do a DELETE to `/api/v1/device_categories/:name` (see description),"* Success:
    * `{ 'success': 'true' }`

* No success:

    * `{ 'success': false, 'reason': 'Missing credentials' }` | When one or both credentials are missing.

    * `{ 'success': false, 'reason': 'Invalid credentials' }` | When credentials don't match.

    * `{ 'success': false, 'reason': 'Device category not found' }` | When the name provided in the url does not match an existing user.","","","",REST API > Device Categories,53840,""
3679814,Devices can fetch script runs,94242,1,7,2,"","GATE-524, GATE-556",24,1530907651,9,1533063767,"","",4401,0,"Devices can use their 'Device credentials' to fetch 'Active' script runs. What does 'active' mean, you ask? This means that the script run's 'activate at' time is before the time you called the API and the 'deactivate at' time is after the time you called the API.
If results have been Posted to the script run, then that script run either 'FAILED' or 'SUCCEEDED' and is no longer considered 'Active'.","1. Have a script created
2. Have 2 script runs created:
- One `Active`
- The other `Inactive`
- Take both runs on the same device
3. Have `Device credentials` created for the device selected for the script runs.
4. Have a regular set of credentials created (NOT `Device credentials`).","1. Do a  `GET <root>/api/v1/scripts`

*(API Docs: http://docs.intouchutil.com:3000/#get-scripts )*","- Verify that the response contains all scripts for script runs that are `Active`.
- Verify that you do not receive scripts for cancelled script runs.
- Verify that you cannot use non-device credentials to fetch scripts.
- Verify proper auth/auth error messages, etc.","","","",REST API > Scripts,53840,""
3679815,Devices can post results of script runs,94242,1,7,2,"","GATE-524, GATE-557",24,1530907666,9,1533063767,"","",4401,0,"","1. have a script run created
_(The script run can be 'Active' or not. It only matters that results haven't been posted to it yet.)_
","1. Using a device credential, make the following API request:

POST <root>/api/v1/scripts/results

_Body:_
{
      `'script_run_uid': '7515f76e-6067-4afd-b641-d650a473ecf7',`
`     'exit_code': 0,`
`     'output': 'base64 encode some text and place it here'`
}

_Note: for a base64 encoded text example you can use this encoded 'Hello World': 'aGVsbG8gd29ybGQ='_

_(API Docs: http://docs.intouchutil.com:3000/#post-script-results )_","- Verify that you get a successful response and that the results are reflected in the script runs table (Verify on Web UI).
- Verify that providing exit code 0 changes the the state to 'Succeeded' and any other number changes the state to 'Failed' (Verify on Web UI).
- Verify that output is an optional field.","","","",REST API > Scripts,53840,""
3679823,Device or account level credentials can be created via an API,94245,1,7,2,"","GATE-535, GATE-553",24,1531244722,9,1531261587,"","",4401,0,There is a second type of credentials called `Device credentials`. Both these credentials and 'regular credentials' can now be created via an API call.,1. Have a pair of *Regular credentials* to make the API call.,"1. Make a POST to `/api/v1/credentials`

_(Additional info on this API call:  http://docs.intouchutil.com:3000/#create-credential )_","- Verify credentials can be created with and without specifying a `device UID`
_(Note: When 'device UID' is not provided, the credentials created are 'regular credentials' instead of 'device credentials')_

- Verify that device credentials can't have the same name (on different devices). When user attempts to duplicate a device credential name on the same device, the app will overwrite the old pair and generate a new pair, maintaining the name.

Note: When removing the device_UID parameter from the body, That's not necessary a problem, since the call is taken as a 'create regular credentials' call. Nevertheless, since you are still creating a pair of `Regular credentials`, it could still trigger a `'Validation failed: Name has already been taken'` error, if the specified name already exists.","","","",REST API > Credentials,53840,""
3506519,As a DM user I should see a display of the device hierarchy on the device index page,71395,1,7,2,"","GATE-206, GATE-293",24,1521137078,23,1533060207,"","",4401,0,"Device index page provides an accordion panel on the left side, to show device hierarchy. 
","","1. Login as a super_admin (Devices page is the home page by default)
2. Expand and explore Device hierarchy panel
3. Repeat previous steps as a: super_viewer, account_admin, and account_viewer.","1. Device hierarchy panel is present
2. Device hierarchy panel shows is organized by Accounts. Under each Account, the corresponding Device Categories are present. Under each Device Category, the corresponding Device Types are present. ","","","",Monitoring and Management of Gateway Devices,"",""
3521307,"View device fields, metric charts, and notification on 'Device Detailed Status Page'",71395,1,7,2,"","GATE-67, GATE-215",24,1521775520,23,1533060302,"","",4401,0,"The 'Device Detailed Status' page should:

* display graphs for metrics of the device and the panel should link to a full metric page
* display notifications for the device
* show a list of device fields and values","1. Have a Device created.
2. Have Alerts created for that Device.
3. Post metrics that would trigger that Alert and generate Notifications.","1. Login to GM
2. On the home page, select a device by clicking on it or going to /devices/:device_id
","1. You should be redirected to the Device's detail page
2. The Device detail page should 
  * display a metrics table and a button to access the graphics.
  * display Notifications for the device (if any)
  * show a list of Device Fields and Values
  * Make sure that the device detail page displays a row for each field from it's device type.","","","",Monitoring and Management of Gateway Devices,"",""
3678631,Post Imaging Viewer connectivity information to Device Manager,71395,1,7,2,"","GATE-71, GATE-561",23,1529945588,23,1533060399,"","",4401,0,"Post 'Imaging Viewer' specific information to Device Manager. This should include PACS connection latencies.

Tap into the database of eUnity to fetch the PACS information.","","1. Login to DM as a super admin.
2. Go to devices page.
3. Click on an eUnity viewer device.","You should be redirected to the Device's detail page

The Device detail page should display metrics and a button to access the graphs. Make sure you can see PACS latency
","","","",Monitoring and Management of Gateway Devices,"",""
3679130,Improve metric panel display,71395,1,7,2,"","GATE-537, GATE-562",23,1529953960,23,1533060519,"","",4401,0,"Show chartable metrics in both chart and table.
Improve label formatting for 'named' charted metrics.","","1. Login to DM
2. Go to devices page.
3. Open a device with metrics data.","Verify you see a table for latest metrics.

Verify you see a button to access the graphs.

Verify the name of the metric fields and graphs is well formatted. (you should read 'PACS LATENCY' instead of 'pacs_latency')","","","",Monitoring and Management of Gateway Devices,"",""
3679131,View Imaging Viewer specific information in Device Manager,71395,1,7,2,"","GATE-72, GATE-538, GATE-543",23,1529958285,23,1529958569,"","",4401,0,View Imaging Viewer specific information in Device Manager,"1. Login to DM.
2. Go to the Devices page.
3. Open an eUnity Viewer device.
","Verify you can view Pacs Latency information for an InTouch Imaging device via the Device Detail page (via table display and metric graph display) and via the Metric page.

For the graphis check that you can enable/disable the different PACS latency info by clicking in their color at the top of the graphic.","","","","",Monitoring and Management of Gateway Devices,"",""
3682149,Metrics should be fetched in batches for populating graphs,71395,1,7,2,"","GATE-623, GATE-632",23,1532977958,23,1532979173,"","",4401,0,Metrics should be fetched in batches for populating graphs so as not to overload the servers.,"Have a device with lots of metrics data, this can be accomplished by running DA for posting to the device.
","1. Login to DM
2. Go to the **devices** page
3. Open the **device detailed page** by clicking on the device (this device should have metrics data)
4. Open the **metrics graphs page** by clicking in the View graphs button.
5. Click the week button in one of the graphs.
6. Click the month button in one of the graphs.
5. Click the year button in one of the graphs.","For 4: Graph should populate with data only 24hs old.
For 5: Graphs should populate with data a week old.
For 6: Graphs should populate with data a month old.
For 7: Graphs should populate with data a year old.

For all cases verify data is loaded in batches, you should experience a brief delay when the server is fetching the data from the db when you click the day, week, month and year buttons. To verify this you can also check the logs in splunk, you should see something like this whenever you click one of the buttons:

 `Processing by DevicesController#more_metrics as */*`
 `Parameters: {'account'=>'InTouch Health', 'time_range'=>'year', 'metric_field'=>'cpu_usage', 'device_uid'=>'100'}`

","","","",Monitoring and Management of Gateway Devices,"",""
