id,title,section_id,template_id,type_id,priority_id,milestone_id,refs,created_by,created_on,updated_by,updated_on,estimate,estimate_forecast,suite_id,custom_automation_type,custom_description,custom_preconds,custom_steps,custom_expected,custom_steps_separated,custom_mission,custom_goals,section_hierarchy,section_parent_id,section_description
3467078,Toolbar should only have a home tab,57244,1,7,2,"","GATE-248, GATE-249",24,1519258553,9,1526942587,"","",4445,0,The 'Flip + Rotate' and 'Markup' tabs are not visible any more and all buttons should be located under the unique tab named 'Home'.,"- Have a physician created on SSM that uses PACS server 400

- SSH into ubuntu@192.168.128.217 (for KVM image) to open files later. (@192.168.124.189 for ESXi)","1. Open a study via SSM:
* Login to SSM as a Physician
* Search for any patient
* Open his/her study

2. Open a study via Pacsviewer:
* Go to:  https://64.29.227.217/e/  (https://192.168.124.189/e/ for ESXi)
* Login with username=INTOUCH_ADM 
* Select any PACS server
* Open any study 

3. Open the following file:
* /var/lib/eunity/server/default/conf/eunity/eunity-config.properties","1. There should be only one tab named 'Home' and it shouldn't contain any 'Flip + Rotate' controls.

2. There should be only one tab named 'Home' and it should include ALL 'Flip + Rotate' and 'Markup' toolbars controls.

3. The file should contain the following entry:

	Toolbar={'name':'Toolbar.category.home','tools':'SHOW_STUDY_LIST_PANE_TOGGLE','SHOW_STUDY_INFO_PANE_TOGGLE','DIVIDER','MOUSE_CURSOR_TOOL','PAN_TOOL','WINDOW_LEVEL_TOOL','RESET_WINDOW_LEVEL_TOOL','WINDOW_LEVEL_PRESETS_TOOL','SHARPENING_TOOL','INVERT_TOOL','DEMOGRAPHIC_OVERLAY_TOGGLE','TRIANGULATION_TOOL','REFERENCE_LINES_TOOL','CINE_TOOL','SERIES_REPOSITION_TOOL','SERIES_LINKING_TOOL','MAG_GLASS_TOOL','ARROW_TOOL','RULER_TOOL','ERASER_TOOL','REVERT_WINDOW_LEVEL_TOOL','COLLABORATE_TOOL','MARKUP_OVERLAY_TOGGLE','ELLIPSE_TOOL','CIRCLE_TOOL','FREEFORMROI_TOOL','LINE_TOOL','POLYGON_TOOL','FREEHAND_TOOL','TEXT_TOOL','PROTRACTOR_TOOL','COBB_ANGLE_TOOL','SPINE_LABELING_TOOL','VERTICAL_FLIP_TOOL','HORIZONTAL_FLIP_TOOL','ROTATE_90_CLOCKWISE_TOOL','ROTATE_90_COUNTER_CLOCKWISE_TOOL','SCREEN_LAYOUT_MENU'},{'name':'Toolbar.category.export','tools':'EXPORT_TOOL','PRINT_TOOL'},{'dynamicTabId':'spine-labeling','name':'Toolbar.category.spineLabeling','tools':'MOUSE_CURSOR_TOOL','SPINE_LABELING_TOOL','REFERENCE_LINES_TOOL','SPINE_LABELING_VISIBILITY_TOGGLE','ERASER_TOOL','SPINE_LABELING_DELETE_LABELS','SCREEN_LAYOUT_MENU'},{'dynamicTabId':'mpr-3d','name':'Toolbar.category.mpr3d','tools':'MOUSE_CURSOR_TOOL','PAN_TOOL','WINDOW_LEVEL_TOOL','RESET_WINDOW_LEVEL_TOOL','WINDOW_LEVEL_PRESETS_TOOL','INVERT_TOOL','DEMOGRAPHIC_OVERLAY_TOGGLE','TRIANGULATION_TOOL','REFERENCE_LINES_TOOL','REVERT_WINDOW_LEVEL_TOOL','ERASER_TOOL','MPR_OBLIQUE_TOOL','MPR_CUBIC_CURVE_TOOL','MPR3D_TRANSFER_FUNCTION_TOOL','MPR3D_CLIP_BOX_TOOL','MPR3D_CUT_PLANE_TOOL','MPR3D_SCALPEL_TOOL','MPR3D_SETTINGS_TOOL','SCREEN_LAYOUT_MENU'}","","","",Application Configuration,"",The Client Outlook's eUnity application shall be pre-configured to support the InTouch products so that Image Viewer's functionality is optimized for performance and the user experience is tailored depending on the calling application.
3639580,Default hanging protocol set,57244,1,7,2,"","GATE-508,GATE-510",9,1526668307,9,1526668482,"","",4445,0,"","","1. SSH into eUnity server
2. Open `/var/lib/eunity/server/default/conf/eunity/eunity-hanging-protocol-config.xml` file","The following lines are present:

    <HangingProtocol>
        <Name>Default</Name>
        <Selector>
            <NumberOfStudies>1</NumberOfStudies>
        </Selector>
        <Environment>
            <Device>WEB</Device>
            <NumberOfScreens>1..</NumberOfScreens>
        </Environment>
        <Display>
            <ScreenLayout>1upStudyBox</ScreenLayout>
            <DisplayDemographicsByDefault>true</DisplayDemographicsByDefault>
            <PlayCINE>false</PlayCINE>
        </Display>
  </HangingProtocol>

","","","",Application Configuration,"",The Client Outlook's eUnity application shall be pre-configured to support the InTouch products so that Image Viewer's functionality is optimized for performance and the user experience is tailored depending on the calling application.
3414246,Disable TCP timestamp response,57245,1,7,2,"","GATE-22,GATE-165",9,1516806198,9,1516880202,"","",4445,0,"The eUnity VM shall not respond to ping requests with TCP timestamps so that remote hosts uptime cannot be approximated.

Disable TCP timestamp responses on Linux: Set the value of net.ipv4.tcp_timestamps to 0","","1. SSH into eUnity server
2. Open `/etc/sysctl.conf` file",TCP timestamp response is disabled: `net.ipv4.tcp_timestamps = 0`,"","","",Security,"",Identified security patches and system configuration changes shall be applied to remediate the potential vulnerabilities of the InTouch Imaging (eUnity Viewer) Virtual Machine.
3414247,"Retrieve OS, 3rd party, and software updates and security patches from InTouch repository",57245,1,7,2,"","GATE-148,GATE-156",9,1516806640,24,1523917221,"","",4445,0,"As an InTouch Imaging instance, the VM server shall retrieve OS, 3rd party software and SOUP, and InTouch application updates from an InTouch managed and controlled repository.

* The VM server shall use the InTouch apt-get repo for ubuntu based libraries","","1. SSH into eUnity server
2. Open `/etc/apt/sources.list` file","The contents of `/etc/apt/sources.list` is:

	# This file provides a list of sources for the apt/apt-get commands to pull from.
	# All sources are set to the ITH apt server: https://aptmirror.intouchreports.com/ubuntu
	
	# List sources for installing packages.
	deb https://aptmirror.intouchreports.com/ubuntu xenial main universe
	
	# List sources for security mirror.
	deb https://aptmirror.intouchreports.com/ubuntu xenial-security main universe
	
	# List sources for non-security mirror.
	deb https://aptmirror.intouchreports.com/ubuntu xenial-updates main universe","","","",Security,"",Identified security patches and system configuration changes shall be applied to remediate the potential vulnerabilities of the InTouch Imaging (eUnity Viewer) Virtual Machine.
3416036,Use TLS 1.2 Transport Layer Security,57245,1,7,2,"","GATE-21,GATE-163",9,1516880220,9,1516880326,"","",4445,0,"The eUnity VM shall not use weak web Transport Layer Security for communication so that weak ciphers cannot be leveraged in an attack.

* The eUnity imaging VM shall only use TLS 1.2 for https communication.
* All other TLS protocols shall be disabled on the eUnity imaging VM.","","1. SSH into eUnity server
2. Open `/var/lib/eunity/server/default/deploy/jboss-web.deployer/server.xml` file
3. Search for `sslProtocols`",`sslProtocols` is set to **TLSv1.2**.,"","","",Security,"",Identified security patches and system configuration changes shall be applied to remediate the potential vulnerabilities of the InTouch Imaging (eUnity Viewer) Virtual Machine.
3416037,SSL cipher set requirements for Imaging's (eUnity Viewer's) web server,57245,1,7,2,"","GATE-161,GATE-162",9,1516880421,9,1518782886,"","",4445,0,"As an Imaging instance running a web server, I shall communicate over the InTouch network using the cipher set dictated by InTouch's Network Operations and Security teams.

* The list of acceptable ciphers include:
  * TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384 (0xc030) ECDH secp384r1 (eq. 7680 bits RSA) FS256
  * TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384 (0xc028) ECDH secp384r1 (eq. 7680 bits RSA) FS256
  * TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA (0xc014) ECDH secp384r1 (eq. 7680 bits RSA) FS256
  * TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA (0xc013) ECDH secp384r1 (eq. 7680 bits RSA) FS128
  * TLS_RSA_WITH_AES_256_CBC_SHA256 (0x3d)256 TLS_RSA_WITH_AES_256_CBC_SHA (0x35)256
* All other ciphers are not allowed and shall be removed from use.","","1. SSH into eUnity server
2. Open `/var/lib/eunity/server/default/deploy/jboss-web.deployer/server.xml` file
3. Search for `ciphers`","`ciphers` is set to **'TLS\_ECDHE\_RSA\_WITH\_AES\_256\_GCM\_SHA384,TLS\_ECDHE\_RSA\_WITH\_AES\_256\_CBC\_SHA384,TLS\_ECDHE\_RSA\_WITH\_AES\_256\_CBC\_SHA,TLS\_ECDHE\_RSA\_WITH\_AES\_128\_CBC\_SHA,TLS\_RSA\_WITH\_AES\_256\_CBC\_SHA256,TLS\_RSA\_WITH\_AES\_256\_CBC\_SHA'**","","","",Security,"",Identified security patches and system configuration changes shall be applied to remediate the potential vulnerabilities of the InTouch Imaging (eUnity Viewer) Virtual Machine.
3416127,eUnity Viewer Firewall port requirements,57245,1,7,2,"","GATE-20,GATE-164",9,1516903292,24,1523917620,"","",4445,0,"","","1. Run `ping <eUnity_IP>`
2. SSH into eUnity server
3. SUDO Open`/etc/firewalld/zones/public.xml` file","1. eUnity responds to ping
2. You can ssh into the server
3. `/etc/firewalld/zones/public.xml` contains these lines:
  * `<port port='8428' protocol='tcp'/>`
  * `<port port='443' protocol='tcp'/>`
  * `<port port='844' protocol='tcp'/>`
  * `<port port='8443' protocol='tcp'/>`
  * `<port port='6778' protocol='tcp'/>`
  * `<port port='6779' protocol='tcp'/>`
  * `<port port='11112' protocol='tcp'/>`
  * `<forward-port to-port='18443' protocol='tcp' port='443'/>`","","","",Security,"",Identified security patches and system configuration changes shall be applied to remediate the potential vulnerabilities of the InTouch Imaging (eUnity Viewer) Virtual Machine.
3557356,Default SSH port configuration of Imaging Guest VM,57245,1,7,2,"","GATE-417,GATE-424",9,1523480703,9,1526649048,"","",4445,0,Identified security patches and system configuration changes shall be applied to remediate the potential vulnerabilities of the InTouch Imaging (eUnity Viewer) Virtual Machine.,"","1. SSH into eUnity server
2. Run `vi /etc/ssh/sshd_config`

","* File `/etc/ssh/sshd_config` contains this line:
  * `Port 22`","","","",Security,"",Identified security patches and system configuration changes shall be applied to remediate the potential vulnerabilities of the InTouch Imaging (eUnity Viewer) Virtual Machine.
3437928,Manufacturing IP and DNS set,57246,1,7,2,"","GATE-159,GATE-235",9,1517944160,24,1525809342,"","",4445,0,"**Manufacturing IP:** _192.168.128.206_
**Manufacturing DNS:** _prodtest.pacsviewer.net_

This IP and DNS will be set in `/etc/hosts`, `/etc/network/interfaces`, `/var/lib/eunity3D/3DProxy/standalone/configuration/eUnity3D/config.xml`, and `/var/lib/eunity/server/default/conf/eunity/eunity-vr-properties.xml`.","","1. SSH into eUnity server
2. Open `/var/lib/eunity/server/default/conf/eunity/eunity-vr-properties.xml` file
3. Open `/var/lib/eunity3D/3DProxy/standalone/configuration/eUnity3D/config.xml` file
4. Open `/etc/network/interfaces` file
5. Open `/etc/hosts` file","• File `/var/lib/eunity/server/default/conf/eunity/eunity-vr-properties.xml` contains the Manufacturing IP (`192.168.128.206`):

    <properties>
      <secret>XdGOUNZmcpeJNVbWqBAedmDJmTmXGtoZFErCZOex</secret>
      <proxyHost>192.168.128.206</proxyHost>
    </properties>

• File `/var/lib/eunity3D/3DProxy/standalone/configuration/eUnity3D/config.xml` contains the Manufacturing DNS (`prodtest.pacsviewer.net`):

    <?xml version='1.0' encoding='ISO-8859-1' ?>
    <config>
      <vrServers>
        <server>
          <host>prodtest.pacsviewer.net</host>
          <port>6778</port>
          <sliceCapacity>10000</sliceCapacity>
        </server>
        <server>
          <host>prodtest.pacsviewer.net</host>
          <port>6779</port>
          <sliceCapacity>10000</sliceCapacity>
        </server>
      </vrServers>
      <eUnityDataProtocol>http</eUnityDataProtocol>
      <eUnityDataDomain>prodtest.pacsviewer.net</eUnityDataDomain>
      <eUnityDataPort>18080</eUnityDataPort>
      <flashPolicyPort>1843</flashPolicyPort>
      <secureFlashPolicyPort>1844</secureFlashPolicyPort>
      <keyStoreFile>eUnity3D/pacsviewer.net.jks</keyStoreFile>
      <keyStorePass>'JIUJ6j9i4JHI0hr1g'</keyStorePass>
    </config>

• File `/etc/network/interfaces` contains the Manufacturing IP (`192.168.128.206`):

    # The primary network interface
    auto ens2
    iface ens2 inet static
    address 192.168.128.206
    network 192.168.0.0
    netmask 255.255.255.0
    broadcast 192.168.128.255
    gateway 192.168.128.254
    dns-nameservers 192.168.124.3 192.168.124.4

• File `/etc/hosts` contains the Manufacturing IP (`192.168.128.206`) and Manufacturing DNS (`prodtest.pacsviewer.net`):

    192.168.128.206 prodtest.pacsviewer.net","","","",Guest VM Image,"",The InTouch Imaging (eUnity Viewer) shall be captured in an Image archive form for a Guest VM on the KVM or ESXi Host version of the InTouch Gateway.
3416128,Manufacturing IP and DNS shall be set and a script shall be provided to change this IP and DNS during installation,57246,1,7,2,"","GATE-159,GATE-168",9,1516904353,9,1518785025,"","",4445,0,"Script to be run as root and take two arguments (eUnity IP and eUnity DNS). This DNS will be used to replace 'prodtest.pacsviewer.net' in /etc/hosts and /var/lib/eunity3D/3DProxy/standalone/configuration/eUnity3D/config.xml and this IP will be used to replace '192.168.128.206' located in /etc/hosts, /var/lib/eunity/server/default/conf/eunity/eunity-vr-properties.xml.",Have **C3437928** (`Hosts file configuration for 3D support`) already tested.,"1. SSH into eUnity server
2. Run `sudo bash /home/ubuntu/configure_eunity.sh <IP> <DNS>`
3. Open `/etc/hosts,` file
4. Open `/var/lib/eunity/server/default/conf/eunity/eunity-vr-properties.xml` file
5. Open `/var/lib/eunity3D/3DProxy/standalone/configuration/eUnity3D/config.xml` file","* sudo and password are required to run script
* 2 parameters are required:
    * IP
    * DNS
* `IP` will be used to replace `192.168.128.206` located in: 
  * `/etc/hosts`
  * `/var/lib/eunity/server/default/conf/eunity/eunity-vr-properties.xml`
* `DNS` will be used to replace `prodtest.pacsviewer.net` in:
  * `/etc/hosts` 
  * `/var/lib/eunity3D/3DProxy/standalone/configuration/eUnity3D/config.xml`","","","",Guest VM Image,"",The InTouch Imaging (eUnity Viewer) shall be captured in an Image archive form for a Guest VM on the KVM or ESXi Host version of the InTouch Gateway.
3414025,Image version identification,57246,1,7,2,"","GATE-160,GATE-169",9,1516805611,9,1526649493,"","",4445,0,"As a VM instance created from an Image archive, I shall have an local configuration file that identifies the qcow image version used to create this particular instance.
Sample:
ImageVersion SW-20121-001 InTouch Imaging (eUnity Viewer) KVM Image <Builddate>","","1. SSH into eUnity server
2. Open `versions.yml` file","* `versions.yml` file in `/home/ubuntu` contains the follow line for KVM image:
  * `vm_image_version: 'SW-20121-001 InTouch Imaging (eUnity Viewer) KVM Image 05-17-2018'`
* `versions.yml` file in `/home/ubuntu` contains the follow line for ESXi image:
  * `vm_image_version: 'SW-20189-001 InTouch Imaging (eUnity Viewer) ESXi Image 05-17-2018'`","","","",Guest VM Image,"",The InTouch Imaging (eUnity Viewer) shall be captured in an Image archive form for a Guest VM on the KVM or ESXi Host version of the InTouch Gateway.
3416125,3rd Party Applications,57246,1,7,2,"","GATE-31,GATE-153",9,1516892412,9,1519406191,"","",4445,0,"","","1. SSH into eUnity server
2. Run `psql --version`",`psql --version` command returns **(PostgreSQL) 9.4.16.**,"","","",Guest VM Image,"",The InTouch Imaging (eUnity Viewer) shall be captured in an Image archive form for a Guest VM on the KVM or ESXi Host version of the InTouch Gateway.
3418070,Clean up of files,57246,1,7,2,"","GATE-37,GATE-38",9,1516982186,9,1516983053,"","",4445,0,"The 'gold build' of the eUnity Image shall be cleaned of unnecessary files so that the image filesize is as small as possible.

DICOM study sets shall be removed.
Old installer files and folders left over from the installation of eUnity.","","1. SSH into eUnity server
2. Run `ls /home/ubuntu/
3. Run `sudo find / -name eunity.OLD -type d`","* No eUnity installer files in:
    * `home/ubuntu`
    * `home/ubuntu/eunity_install`
* There is no `eunity.OLD` folder","","","",Guest VM Image,"",The InTouch Imaging (eUnity Viewer) shall be captured in an Image archive form for a Guest VM on the KVM or ESXi Host version of the InTouch Gateway.
3437927,Default eUnity user accounts,57246,1,7,2,"","GATE-51,GATE-52",9,1517942277,9,1517942448,"","",4445,0,"","","1. Login to eUnity server as `INTOUCH_ADM`
2. Go to `https://<IP/DNS>/dcm4chee-web/user_list.m`","* Default `admin` user was removed
* There are two ITH users:
    * Admin: `INTOUCH_ADM`
    * User: `INTOUCH_USR`

","","","",Guest VM Image,"",The InTouch Imaging (eUnity Viewer) shall be captured in an Image archive form for a Guest VM on the KVM or ESXi Host version of the InTouch Gateway.
3441598,Ubuntu LTS Operating System,57246,1,7,2,"","GATE-23,GATE-167",9,1518091704,9,1526330481,"","",4445,0,"","","* eUnity server:
    1. SSH into eUnity server
    2. Run `lsb_release -a`
* KVM Host:
    1. SSH into host:
        1. Get private key from LastPass and save it in a file.
        2. Run: `chmod 600 your_file_with_the_key`
        3. Run: `ssh -i <your_file_with_the_key> intouch@192.168.128.195`
    2. Run `ls *.qcow2 to get <filename>`
        1. Run `qemu-img info <filename>.qcow2`
    3. Run `virsh list` and get the instance id/name
    4. Run `virsh dumpxml <id/name>`
* ESXi Host:
    1. Login to web console (https://192.168.124.90)
    2. Select `SW-20189-001_InTouch_Imaging_eUnity_Viewer` VM
    3. Check `Hardware Configuration` panel","* eUnity server: Ubuntu version is `Ubuntu 16.04.3 LTS`
* KVM Host: 
  * Image info contains: `virtual size: 208G (223338299392 bytes)`
  * xml contains the following:
    * <memory unit='KiB'>24576000</memory>
    * <currentMemory unit='KiB'>24576000</currentMemory>
    * <vcpu placement='static'>8</vcpu>
* ESXi Host:
  * CPU: 8 vCPUs
  * Memory: 23.44 GB
  * Hard disk 1: 208 GB","","","",Guest VM Image,"",The InTouch Imaging (eUnity Viewer) shall be captured in an Image archive form for a Guest VM on the KVM or ESXi Host version of the InTouch Gateway.
3559093,eUnity Version Identification,57246,1,7,2,"","GATE-404, GATE-405",24,1523545570,9,1526649333,"","",4445,0,As an InTouch Imaging eUnity Viewer I should have a file to identify my eUnity version so that Device Agent can use it to report to Device Manager.,"","1. SSH into eUnity server
2. Open versions.yml file",The file has the following: eunity_version: '6.4.0-253' (the version number may change in the future),"","","",Guest VM Image,"",The InTouch Imaging (eUnity Viewer) shall be captured in an Image archive form for a Guest VM on the KVM or ESXi Host version of the InTouch Gateway.
3416126,Default User Accounts for ubuntu OS,57247,1,7,2,"","GATE-25,GATE-166",9,1516894849,9,1516894928,"","",4445,0,"","","1. SSH into eUnity server
2. Run `sudo ls`",The `ubuntu` user is asked for a password to attain root access.,"","","","Authentication, Authorization, and Sensitive Data Handling","","* Authentication – User shall be authenticated using a username and password
* Authorization – Users shall be only allowed to access the data they have been authorized to view
* HIPAA guidelines shall be followed when handling PHI data for storage and retention.
    * Sensitive data shall be encrypted at rest and in transit
    * Audit trails of user and process actions shall be maintained."
3418071,Disable 'root' access via SSH to Imaging VM,57247,1,7,2,"","GATE-146,GATE-157",9,1516984164,9,1516984561,"","",4445,0,"As an InTouch Technician, I shall not be able to login into the InTouch Imaging VM/server via SSH as the 'root' user so that the ubuntu root account cannot be exploited as an attach vector.","","1. Try to SSH into eUnity as `root`
2. SSH into eUnity server as `ubuntu`
3. Open `/etc/ssh/sshd_config` file

","* You cannot ssh as root
* `PermitRootLogin` is set to 'no'","","","","Authentication, Authorization, and Sensitive Data Handling","","* Authentication – User shall be authenticated using a username and password
* Authorization – Users shall be only allowed to access the data they have been authorized to view
* HIPAA guidelines shall be followed when handling PHI data for storage and retention.
    * Sensitive data shall be encrypted at rest and in transit
    * Audit trails of user and process actions shall be maintained."
3418072,SSH access restricted to Private/Public key access to Imaging VM,57247,1,7,2,"","GATE-145,GATE-158",9,1516984816,9,1523553865,"","",4445,0,"Each InTouch Imaging VM instance shall use eUnity SSH public/private key pair to establish a remote SSH connection to the Imaging VM.

* Managed SSH Keys must include one for Manufacturing and one for Production (used by Engineering, Gateway Services Team, and Deployment nodes).
* Managed keys shall be stored in a logical organization schema for credentials stored in a secured repository such as LastPass.","","1. SSH into eUnity server
2. Open `/etc/ssh/sshd_config` file
3. Open `/home/ubuntu/.ssh/authorized_keys` file
4. Login into LastPass and look for `eUnity SSH Manufacturing Key` in `Shared-IRIS-Production` folder
5. Login into LastPass and look for `eUnity SSH Production Key` in `Shared-IRIS-Production` folder","* `/etc/ssh/sshd_config` file contains the following lines:
    * `PasswordAuthentication` set to 'no'
    * `UsePAM` set to 'no'
    * `ChallengeResponseAuthentication` set to 'no'
    * `LoginGraceTime` is set to '20'
* The eUnity manufacturing and production public keys are placed in /home/ubuntu/.ssh/authorized_keys
* LastPass contains eUnity manufacturing and production SSH keys","","","","Authentication, Authorization, and Sensitive Data Handling","","* Authentication – User shall be authenticated using a username and password
* Authorization – Users shall be only allowed to access the data they have been authorized to view
* HIPAA guidelines shall be followed when handling PHI data for storage and retention.
    * Sensitive data shall be encrypted at rest and in transit
    * Audit trails of user and process actions shall be maintained."
3570143,Upgrade to eUnity version 6.4.X to allow for mobile diagnostic use,80868,1,7,2,"","GATE-403, GATE-446",24,1524076296,9,1527529635,"","",4445,0,"The eUnity application shall be cleared for diagnostic use on Mobile Devices so that the Imaging module has the appropriate clearance for IRIS and InTouch workflows.

**Note**: The ESXi version of the image will not be used in the IRIS configuration and therefore does not apply at this time to this version of the Imaging module.

","","## KVM host:
1. Launch eUnity viewer
2. Open a study on each of these devices:
  * iPhone / Safari
  * iPhone / IRIS app
  * iPad / Safari
  * iPad / IRIS app

##ESXi host:
1. Launch eUnity viewer
2. Open a study on each of these devices:
  * iPhone / Safari
  * iPad / Safari","When viewing the study on eUnity versions 6.4.X or later, when viewed on a mobile device on safari or in an app's webview/iframe, the banner stating, 'not certified for diagnostic interpretation on this device' should not appear.","","","",3rd party Medical Imaging Viewer Application,"",""
3616813,EnableDiagnosticMobile=true included in eunity-config.properties,80868,1,7,2,"","GATE-403, GATE-465",24,1525462985,9,1526498262,"","",4445,0,Mobile Diagnostic property should be enabled.,"","1. SSH into KVM and ESXi machines. 
2. On both, open the file: /var/lib/eunity/server/default/conf/eunity/eunity-config.properties ","Both files:  '/var/lib/eunity/server/default/conf/eunity/eunity-config.properties'   include the line:

*EnableDiagnosticMobile=true*","","","",3rd party Medical Imaging Viewer Application,"",""
3679146,'CA1' application integration,80868,1,7,2,"",GATE-183,23,1530309556,9,1530553972,"","",4445,0,"The ITH 'CA1' application shall be able to query on patient first and last name, patient ID/MRN, Patient DOB, Study date through the Imaging application, link a study to a CA1 record, and launch the InTouch Imaging viewer.","","A. Check the location config:

1. Go to the admin menu.
2. Select locations.
3. Edit location 'ITH Imaging Stage 404'.
4. Navigate to PACS viewer config.

B. Test patient linking and launching:

1. Login to Clinical Apps.
2. Start a new record by clicking **PACS Viewer** in the left pane.
3. Select location 'ITH Imaging Stage 404' and submit.
4. Name the patient **Juan Perez** and create the record.
5. Go to the **Imaging** tab and click the **Link & Open Stydylist** button.
6. Click the study that shows up.","A. eUnity PACS viewer should launch and show the selected study. Smoke test the viewer (zoom in, out, adjust window, etc).
B. Check that PACS viewer is enabled and the Viewer type is **eUnity**","","","",3rd party Medical Imaging Viewer Application,"",""
